id,inning,bowling_team,bowler,bowler's_wicket,bowler's_runs,valid_ball,over_bowled,economy,season
501266,1,Royal Challengers Bangalore,Abhimanyu Mithun,1,35,24,4,8.75,2011
501266,1,Royal Challengers Bangalore,Chris Gayle,0,27,18,3,9.0,2011
501266,2,Chennai Super Kings,Ravichandran Ashwin,1,18,24,4,4.5,2011
501266,2,Chennai Super Kings,Albie Morkel,1,16,12,2,8.0,2011
501266,2,Chennai Super Kings,Dwayne Bravo,0,21,24,4,5.25,2011
501266,2,Chennai Super Kings,Doug Bollinger,0,34,24,4,8.5,2011
501266,2,Chennai Super Kings,Suresh Raina,0,38,24,4,9.5,2011
501267,1,Mumbai Indians,Abu Nechim,2,32,24,4,8.0,2011
501267,1,Mumbai Indians,James Franklin,2,35,24,4,8.75,2011
501267,1,Mumbai Indians,Lasith Malinga,0,23,24,4,5.75,2011
501267,1,Mumbai Indians,Harbhajan Singh,0,26,18,3,8.67,2011
501267,1,Mumbai Indians,Ray Price,0,33,18,3,11.0,2011
501267,1,Mumbai Indians,Kieron Pollard,0,23,12,2,11.5,2011
501267,2,Kolkata Knight Riders,Rajat Bhatia,3,22,24,4,5.5,2011
501267,2,Kolkata Knight Riders,Iqbal Abdulla,1,26,24,4,6.5,2011
501267,2,Kolkata Knight Riders,Lakshmipathy Balaji,1,51,18,3,17.0,2011
501267,2,Kolkata Knight Riders,Shakib Al Hasan,0,26,24,4,6.5,2011
501267,2,Kolkata Knight Riders,Yusuf Pathan,0,7,6,1,7.0,2011
501267,2,Kolkata Knight Riders,Brett Lee,0,37,24,4,9.25,2011
501268,1,Chennai Super Kings,Doug Bollinger,1,20,24,4,5.0,2011
501268,1,Chennai Super Kings,Ravichandran Ashwin,1,33,24,4,8.25,2011
501268,1,Chennai Super Kings,Shadab Jakati,1,37,24,4,9.25,2011
501268,1,Chennai Super Kings,Dwayne Bravo,1,28,18,3,9.33,2011
501268,1,Chennai Super Kings,Suresh Raina,0,8,6,1,8.0,2011
501268,1,Chennai Super Kings,Albie Morkel,0,40,24,4,10.0,2011
501268,2,Royal Challengers Bangalore,Zaheer Khan,2,31,24,4,7.75,2011
501268,2,Royal Challengers Bangalore,Abhimanyu Mithun,1,32,18,3,10.67,2011
501268,2,Royal Challengers Bangalore,Sreenath Aravind,1,32,18,3,10.67,2011
501268,2,Royal Challengers Bangalore,Chris Gayle,0,19,24,4,4.75,2011
501268,2,Royal Challengers Bangalore,Virat Kohli,0,19,12,2,9.5,2011
501268,2,Royal Challengers Bangalore,Daniel Vettori,0,42,22,3.4,12.35,2011
501269,1,Mumbai Indians,Munaf Patel,3,27,24,4,6.75,2011
501269,1,Mumbai Indians,Lasith Malinga,1,19,24,4,4.75,2011
501269,1,Mumbai Indians,Harbhajan Singh,1,26,24,4,6.5,2011
501269,1,Mumbai Indians,Dhawal Kulkarni,1,32,24,4,8.0,2011
501269,1,Mumbai Indians,James Franklin,0,10,6,1,10.0,2011
501269,1,Mumbai Indians,Kieron Pollard,0,31,18,3,10.33,2011
501269,2,Kolkata Knight Riders,Jacques Kallis,2,18,24,4,4.5,2011
501269,2,Kolkata Knight Riders,Shakib Al Hasan,2,24,20,3.2,7.5,2011
501269,2,Kolkata Knight Riders,Brett Lee,1,37,24,4,9.25,2011
501269,2,Kolkata Knight Riders,Iqbal Abdulla,0,23,18,3,7.67,2011
501269,2,Kolkata Knight Riders,Lakshmipathy Balaji,0,16,12,2,8.0,2011
501269,2,Kolkata Knight Riders,Yusuf Pathan,0,18,12,2,9.0,2011
501269,2,Kolkata Knight Riders,Rajat Bhatia,0,9,6,1,9.0,2011
501270,1,Mumbai Indians,Munaf Patel,2,27,24,4,6.75,2011
501270,1,Mumbai Indians,Kieron Pollard,1,24,18,3,8.0,2011
501270,1,Mumbai Indians,Abu Nechim,1,56,24,4,14.0,2011
501270,1,Mumbai Indians,Lasith Malinga,0,24,24,4,6.0,2011
501270,1,Mumbai Indians,Harbhajan Singh,0,40,24,4,10.0,2011
501270,1,Mumbai Indians,Rohit Sharma,0,14,6,1,14.0,2011
501270,2,Royal Challengers Bangalore,Daniel Vettori,3,19,24,4,4.75,2011
501270,2,Royal Challengers Bangalore,Syed Mohammad,2,25,24,4,6.25,2011
501270,2,Royal Challengers Bangalore,Sreenath Aravind,2,27,18,3,9.0,2011
501270,2,Royal Challengers Bangalore,Zaheer Khan,1,32,24,4,8.0,2011
501270,2,Royal Challengers Bangalore,Chris Gayle,0,11,18,3,3.67,2011
501270,2,Royal Challengers Bangalore,Abhimanyu Mithun,0,26,12,2,13.0,2011
501271,1,Royal Challengers Bangalore,Chris Gayle,2,34,24,4,8.5,2011
501271,1,Royal Challengers Bangalore,Sreenath Aravind,2,39,18,3,13.0,2011
501271,1,Royal Challengers Bangalore,Syed Mohammad,1,39,18,3,13.0,2011
501271,1,Royal Challengers Bangalore,Zaheer Khan,0,30,24,4,7.5,2011
501271,1,Royal Challengers Bangalore,Daniel Vettori,0,34,24,4,8.5,2011
501271,1,Royal Challengers Bangalore,Abhimanyu Mithun,0,22,12,2,11.0,2011
501271,2,Chennai Super Kings,Ravichandran Ashwin,3,16,24,4,4.0,2011
501271,2,Chennai Super Kings,Shadab Jakati,2,21,24,4,5.25,2011
501271,2,Chennai Super Kings,Dwayne Bravo,1,15,12,2,7.5,2011
501271,2,Chennai Super Kings,Doug Bollinger,1,28,18,3,9.33,2011
501271,2,Chennai Super Kings,Suresh Raina,1,39,24,4,9.75,2011
501271,2,Chennai Super Kings,Albie Morkel,0,24,18,3,8.0,2011
548306,1,Mumbai Indians,Kieron Pollard,2,15,24,4,3.75,2012
548306,1,Mumbai Indians,Pragyan Ojha,2,17,24,4,4.25,2012
548306,1,Mumbai Indians,Lasith Malinga,2,16,23,3.5,4.57,2012
548306,1,Mumbai Indians,James Franklin,1,18,12,2,9.0,2012
548306,1,Mumbai Indians,Harbhajan Singh,0,24,24,4,6.0,2012
548306,1,Mumbai Indians,Abu Nechim,0,17,12,2,8.5,2012
548306,2,Chennai Super Kings,Dwayne Bravo,1,14,18,3,4.67,2012
548306,2,Chennai Super Kings,Doug Bollinger,1,34,23,3.5,9.71,2012
548306,2,Chennai Super Kings,Albie Morkel,0,20,24,4,5.0,2012
548306,2,Chennai Super Kings,Ravichandran Ashwin,0,20,24,4,5.0,2012
548306,2,Chennai Super Kings,Shadab Jakati,0,8,6,1,8.0,2012
548306,2,Chennai Super Kings,Ravindra Jadeja,0,16,6,1,16.0,2012
548307,1,Delhi Capitals,Morne Morkel,3,18,18,3,6.0,2012
548307,1,Delhi Capitals,Umesh Yadav,2,9,12,2,4.5,2012
548307,1,Delhi Capitals,Roelof van der Merwe,2,28,18,3,9.33,2012
548307,1,Delhi Capitals,Shahbaz Nadeem,0,16,12,2,8.0,2012
548307,1,Delhi Capitals,Irfan Pathan,0,9,6,1,9.0,2012
548307,1,Delhi Capitals,Glenn Maxwell,0,12,6,1,12.0,2012
548307,2,Kolkata Knight Riders,Rajat Bhatia,1,7,7,1.1,6.36,2012
548307,2,Kolkata Knight Riders,Jacques Kallis,1,23,18,3,7.67,2012
548307,2,Kolkata Knight Riders,Yusuf Pathan,0,7,6,1,7.0,2012
548307,2,Kolkata Knight Riders,Brett Lee,0,15,12,2,7.5,2012
548307,2,Kolkata Knight Riders,Iqbal Abdulla,0,8,6,1,8.0,2012
548307,2,Kolkata Knight Riders,Marchant de Lange,0,36,18,3,12.0,2012
548308,1,Mumbai Indians,Lasith Malinga,2,16,24,4,4.0,2012
548308,1,Mumbai Indians,Munaf Patel,2,26,24,4,6.5,2012
548308,1,Mumbai Indians,Harbhajan Singh,1,16,18,3,5.33,2012
548308,1,Mumbai Indians,Pragyan Ojha,1,23,24,4,5.75,2012
548308,1,Mumbai Indians,Kieron Pollard,1,31,24,4,7.75,2012
548308,1,Mumbai Indians,James Franklin,0,12,6,1,12.0,2012
548308,2,Pune Warriors India,Ashoke Dinda,4,18,24,4,4.5,2012
548308,2,Pune Warriors India,Murali Kartik,2,14,18,3,4.67,2012
548308,2,Pune Warriors India,Rahul Sharma,1,16,24,4,4.0,2012
548308,2,Pune Warriors India,Marlon Samuels,1,21,24,4,5.25,2012
548308,2,Pune Warriors India,Wayne Parnell,1,18,18,3,6.0,2012
548308,2,Pune Warriors India,Bhuvneshwar Kumar,0,13,12,2,6.5,2012
548309,1,Punjab Kings,James Faulkner,2,41,24,4,10.25,2012
548309,1,Punjab Kings,Harmeet Singh,1,23,18,3,7.67,2012
548309,1,Punjab Kings,Piyush Chawla,1,33,24,4,8.25,2012
548309,1,Punjab Kings,Bipul Sharma,0,28,24,4,7.0,2012
548309,1,Punjab Kings,Praveen Kumar,0,42,24,4,10.5,2012
548309,1,Punjab Kings,Paul Valthaty,0,16,6,1,16.0,2012
548309,2,Rajasthan Royals,Kevon Cooper,4,26,24,4,6.5,2012
548309,2,Rajasthan Royals,Ankeet Chavan,2,28,18,3,9.33,2012
548309,2,Rajasthan Royals,Anureet Singh,1,26,24,4,6.5,2012
548309,2,Rajasthan Royals,Siddharth Trivedi,1,32,24,4,8.0,2012
548309,2,Rajasthan Royals,Brad Hodge,0,8,6,1,8.0,2012
548309,2,Rajasthan Royals,Johan Botha,0,36,24,4,9.0,2012
548310,1,Delhi Capitals,Doug Bracewell,3,32,24,4,8.0,2012
548310,1,Delhi Capitals,Morne Morkel,2,30,24,4,7.5,2012
548310,1,Delhi Capitals,Glenn Maxwell,1,10,12,2,5.0,2012
548310,1,Delhi Capitals,Shahbaz Nadeem,1,26,24,4,6.5,2012
548310,1,Delhi Capitals,Umesh Yadav,0,8,12,2,4.0,2012
548310,1,Delhi Capitals,Irfan Pathan,0,47,24,4,11.75,2012
548310,2,Royal Challengers Bangalore,Muttiah Muralitharan,3,25,24,4,6.25,2012
548310,2,Royal Challengers Bangalore,Andrew McDonald,1,11,12,2,5.5,2012
548310,2,Royal Challengers Bangalore,Daniel Vettori,1,28,24,4,7.0,2012
548310,2,Royal Challengers Bangalore,Zaheer Khan,1,36,24,4,9.0,2012
548310,2,Royal Challengers Bangalore,Harshal Patel,0,10,12,2,5.0,2012
548310,2,Royal Challengers Bangalore,Vinay Kumar,0,25,24,4,6.25,2012
548311,1,Deccan Chargers,Dale Steyn,2,25,24,4,6.25,2012
548311,1,Deccan Chargers,Daniel Christian,2,26,24,4,6.5,2012
548311,1,Deccan Chargers,Ankit Sharma,1,28,18,3,9.33,2012
548311,1,Deccan Chargers,TP Sudhindra,1,46,24,4,11.5,2012
548311,1,Deccan Chargers,Daniel Harris,0,11,6,1,11.0,2012
548311,1,Deccan Chargers,Manpreet Gony,0,54,24,4,13.5,2012
548311,2,Chennai Super Kings,Ravindra Jadeja,5,16,24,4,4.0,2012
548311,2,Chennai Super Kings,Shadab Jakati,2,14,12,2,7.0,2012
548311,2,Chennai Super Kings,Doug Bollinger,2,20,13,2.1,9.52,2012
548311,2,Chennai Super Kings,Suresh Raina,1,10,12,2,5.0,2012
548311,2,Chennai Super Kings,Ravichandran Ashwin,0,12,18,3,4.0,2012
548311,2,Chennai Super Kings,Albie Morkel,0,20,12,2,10.0,2012
548311,2,Chennai Super Kings,Dwayne Bravo,0,10,6,1,10.0,2012
548311,2,Chennai Super Kings,Faf du Plessis,0,16,6,1,16.0,2012
548312,1,Kolkata Knight Riders,Brett Lee,2,29,24,4,7.25,2012
548312,1,Kolkata Knight Riders,Rajat Bhatia,1,27,24,4,6.75,2012
548312,1,Kolkata Knight Riders,Sunil Narine,0,29,24,4,7.25,2012
548312,1,Kolkata Knight Riders,Iqbal Abdulla,0,16,12,2,8.0,2012
548312,1,Kolkata Knight Riders,Jacques Kallis,0,35,24,4,8.75,2012
548312,1,Kolkata Knight Riders,Yusuf Pathan,0,28,12,2,14.0,2012
548312,2,Rajasthan Royals,Kevon Cooper,3,28,24,4,7.0,2012
548312,2,Rajasthan Royals,Ankeet Chavan,2,23,24,4,5.75,2012
548312,2,Rajasthan Royals,Siddharth Trivedi,2,25,24,4,6.25,2012
548312,2,Rajasthan Royals,Anureet Singh,2,30,24,4,7.5,2012
548312,2,Rajasthan Royals,Johan Botha,1,34,24,4,8.5,2012
548313,1,Punjab Kings,Harmeet Singh,3,24,20,3.2,7.5,2012
548313,1,Punjab Kings,Dimitri Mascarenhas,1,23,24,4,5.75,2012
548313,1,Punjab Kings,James Faulkner,1,31,24,4,7.75,2012
548313,1,Punjab Kings,Praveen Kumar,0,27,24,4,6.75,2012
548313,1,Punjab Kings,Piyush Chawla,0,14,12,2,7.0,2012
548313,1,Punjab Kings,Bipul Sharma,0,40,16,2.4,16.67,2012
548313,2,Pune Warriors India,Rahul Sharma,2,34,24,4,8.5,2012
548313,2,Pune Warriors India,Ashoke Dinda,1,13,18,3,4.33,2012
548313,2,Pune Warriors India,Marlon Samuels,1,23,24,4,5.75,2012
548313,2,Pune Warriors India,Ashish Nehra,1,20,18,3,6.67,2012
548313,2,Pune Warriors India,Jesse Ryder,1,25,18,3,8.33,2012
548313,2,Pune Warriors India,Murali Kartik,0,23,18,3,7.67,2012
548314,1,Mumbai Indians,Munaf Patel,4,20,24,4,5.0,2012
548314,1,Mumbai Indians,Lasith Malinga,3,27,24,4,6.75,2012
548314,1,Mumbai Indians,Kieron Pollard,2,33,24,4,8.25,2012
548314,1,Mumbai Indians,Harbhajan Singh,0,18,24,4,4.5,2012
548314,1,Mumbai Indians,Pragyan Ojha,0,39,24,4,9.75,2012
548314,2,Deccan Chargers,Dale Steyn,3,12,24,4,3.0,2012
548314,2,Deccan Chargers,Amit Mishra,1,31,24,4,7.75,2012
548314,2,Deccan Chargers,Daniel Christian,1,49,24,4,12.25,2012
548314,2,Deccan Chargers,Ankit Sharma,0,18,24,4,4.5,2012
548314,2,Deccan Chargers,Anand Rajan,0,9,12,2,4.5,2012
548314,2,Deccan Chargers,Cameron White,0,19,12,2,9.5,2012
548315,1,Royal Challengers Bangalore,Vinay Kumar,2,18,24,4,4.5,2012
548315,1,Royal Challengers Bangalore,Muttiah Muralitharan,2,31,24,4,7.75,2012
548315,1,Royal Challengers Bangalore,Zaheer Khan,2,31,24,4,7.75,2012
548315,1,Royal Challengers Bangalore,Daniel Vettori,1,22,18,3,7.33,2012
548315,1,Royal Challengers Bangalore,Harshal Patel,1,46,24,4,11.5,2012
548315,1,Royal Challengers Bangalore,Virat Kohli,0,13,6,1,13.0,2012
548315,2,Kolkata Knight Riders,Lakshmipathy Balaji,4,18,24,4,4.5,2012
548315,2,Kolkata Knight Riders,Jacques Kallis,2,7,12,2,3.5,2012
548315,2,Kolkata Knight Riders,Shakib Al Hasan,2,21,18,3,7.0,2012
548315,2,Kolkata Knight Riders,Ryan ten Doeschate,1,24,18,3,8.0,2012
548315,2,Kolkata Knight Riders,Brett Lee,0,21,24,4,5.25,2012
548315,2,Kolkata Knight Riders,Rajat Bhatia,0,30,24,4,7.5,2012
548316,1,Delhi Capitals,Morne Morkel,2,19,24,4,4.75,2012
548316,1,Delhi Capitals,Irfan Pathan,1,25,24,4,6.25,2012
548316,1,Delhi Capitals,Umesh Yadav,1,24,18,3,8.0,2012
548316,1,Delhi Capitals,Shahbaz Nadeem,0,9,18,3,3.0,2012
548316,1,Delhi Capitals,Roelof van der Merwe,0,15,24,4,3.75,2012
548316,1,Delhi Capitals,Kevin Pietersen,0,16,12,2,8.0,2012
548316,2,Chennai Super Kings,Ravichandran Ashwin,1,21,20,3.2,6.56,2012
548316,2,Chennai Super Kings,Dwayne Bravo,0,5,6,1,5.0,2012
548316,2,Chennai Super Kings,Shadab Jakati,0,23,18,3,7.67,2012
548316,2,Chennai Super Kings,Doug Bollinger,0,18,12,2,9.0,2012
548316,2,Chennai Super Kings,Ravindra Jadeja,0,19,12,2,9.5,2012
548316,2,Chennai Super Kings,Albie Morkel,0,24,12,2,12.0,2012
548317,1,Rajasthan Royals,Anureet Singh,2,29,24,4,7.25,2012
548317,1,Rajasthan Royals,Brad Hogg,2,31,24,4,7.75,2012
548317,1,Rajasthan Royals,Ankeet Chavan,1,41,24,4,10.25,2012
548317,1,Rajasthan Royals,Kevon Cooper,1,43,24,4,10.75,2012
548317,1,Rajasthan Royals,Siddharth Trivedi,0,25,18,3,8.33,2012
548317,1,Rajasthan Royals,Johan Botha,0,22,6,1,22.0,2012
548317,2,Mumbai Indians,Munaf Patel,4,28,22,3.4,8.24,2012
548317,2,Mumbai Indians,Kieron Pollard,4,44,24,4,11.0,2012
548317,2,Mumbai Indians,Lasith Malinga,2,13,24,4,3.25,2012
548317,2,Mumbai Indians,Pragyan Ojha,0,19,12,2,9.5,2012
548317,2,Mumbai Indians,Harbhajan Singh,0,43,24,4,10.75,2012
548317,2,Mumbai Indians,James Franklin,0,22,12,2,11.0,2012
548318,1,Chennai Super Kings,Doug Bollinger,3,24,18,3,8.0,2012
548318,1,Chennai Super Kings,Ravindra Jadeja,2,18,12,2,9.0,2012
548318,1,Chennai Super Kings,Albie Morkel,2,37,24,4,9.25,2012
548318,1,Chennai Super Kings,Dwayne Bravo,0,30,24,4,7.5,2012
548318,1,Chennai Super Kings,Ravichandran Ashwin,0,46,24,4,11.5,2012
548318,1,Chennai Super Kings,Shadab Jakati,0,27,12,2,13.5,2012
548318,1,Chennai Super Kings,Suresh Raina,0,21,6,1,21.0,2012
548318,2,Royal Challengers Bangalore,Muttiah Muralitharan,3,21,24,4,5.25,2012
548318,2,Royal Challengers Bangalore,Zaheer Khan,1,32,24,4,8.0,2012
548318,2,Royal Challengers Bangalore,Vinay Kumar,1,53,24,4,13.25,2012
548318,2,Royal Challengers Bangalore,Daniel Vettori,0,30,24,4,7.5,2012
548318,2,Royal Challengers Bangalore,Raju Bhatkal,0,35,12,2,17.5,2012
548318,2,Royal Challengers Bangalore,Virat Kohli,0,36,12,2,18.0,2012
548319,1,Punjab Kings,Dimitri Mascarenhas,5,25,24,4,6.25,2012
548319,1,Punjab Kings,Harmeet Singh,2,23,18,3,7.67,2012
548319,1,Punjab Kings,Piyush Chawla,1,23,24,4,5.75,2012
548319,1,Punjab Kings,Parvinder Awana,0,18,24,4,4.5,2012
548319,1,Punjab Kings,Praveen Kumar,0,19,24,4,4.75,2012
548319,2,Pune Warriors India,Rahul Sharma,1,17,18,3,5.67,2012
548319,2,Pune Warriors India,Ashoke Dinda,1,18,18,3,6.0,2012
548319,2,Pune Warriors India,Angelo Mathews,1,20,18,3,6.67,2012
548319,2,Pune Warriors India,Jesse Ryder,0,12,12,2,6.0,2012
548319,2,Pune Warriors India,Ashish Nehra,0,22,18,3,7.33,2012
548319,2,Pune Warriors India,Marlon Samuels,0,27,22,3.4,7.94,2012
548320,1,Kolkata Knight Riders,Shakib Al Hasan,3,17,24,4,4.25,2012
548320,1,Kolkata Knight Riders,Sunil Narine,1,22,24,4,5.5,2012
548320,1,Kolkata Knight Riders,Yusuf Pathan,0,19,18,3,6.33,2012
548320,1,Kolkata Knight Riders,Lakshmipathy Balaji,0,27,24,4,6.75,2012
548320,1,Kolkata Knight Riders,Jacques Kallis,0,26,18,3,8.67,2012
548320,1,Kolkata Knight Riders,Rajat Bhatia,0,19,12,2,9.5,2012
548320,2,Rajasthan Royals,Ashok Menaria,1,3,6,1,3.0,2012
548320,2,Rajasthan Royals,Brad Hogg,1,20,24,4,5.0,2012
548320,2,Rajasthan Royals,Johan Botha,1,22,24,4,5.5,2012
548320,2,Rajasthan Royals,Anureet Singh,1,29,24,4,7.25,2012
548320,2,Rajasthan Royals,Siddharth Trivedi,0,25,18,3,8.33,2012
548320,2,Rajasthan Royals,Ankeet Chavan,0,32,20,3.2,10.0,2012
548321,1,Delhi Capitals,Shahbaz Nadeem,3,16,24,4,4.0,2012
548321,1,Delhi Capitals,Morne Morkel,3,23,24,4,5.75,2012
548321,1,Delhi Capitals,Umesh Yadav,1,33,18,3,11.0,2012
548321,1,Delhi Capitals,Irfan Pathan,0,27,24,4,6.75,2012
548321,1,Delhi Capitals,Kevin Pietersen,0,16,12,2,8.0,2012
548321,1,Delhi Capitals,Ajit Agarkar,0,42,18,3,14.0,2012
548321,2,Deccan Chargers,Dale Steyn,2,19,24,4,4.75,2012
548321,2,Deccan Chargers,Veer Pratap Singh,1,31,24,4,7.75,2012
548321,2,Deccan Chargers,Daniel Christian,1,35,24,4,8.75,2012
548321,2,Deccan Chargers,Ankit Sharma,0,18,13,2.1,8.57,2012
548321,2,Deccan Chargers,JP Duminy,0,33,18,3,11.0,2012
548321,2,Deccan Chargers,Amit Mishra,0,26,12,2,13.0,2012
548322,1,Pune Warriors India,Rahul Sharma,2,16,18,3,5.33,2012
548322,1,Pune Warriors India,Ashoke Dinda,1,30,24,4,7.5,2012
548322,1,Pune Warriors India,Angelo Mathews,1,18,12,2,9.0,2012
548322,1,Pune Warriors India,Ashish Nehra,1,43,24,4,10.75,2012
548322,1,Pune Warriors India,Murali Kartik,0,18,18,3,6.0,2012
548322,1,Pune Warriors India,Marlon Samuels,0,29,24,4,7.25,2012
548322,2,Chennai Super Kings,Yo Mahesh,1,22,14,2.2,10.0,2012
548322,2,Chennai Super Kings,Ravichandran Ashwin,0,19,24,4,4.75,2012
548322,2,Chennai Super Kings,Suresh Raina,0,22,24,4,5.5,2012
548322,2,Chennai Super Kings,Nuwan Kulasekara,0,38,24,4,9.5,2012
548322,2,Chennai Super Kings,Dwayne Bravo,0,31,18,3,10.33,2012
548322,2,Chennai Super Kings,Albie Morkel,0,22,12,2,11.0,2012
548323,1,Kolkata Knight Riders,Sunil Narine,5,19,24,4,4.75,2012
548323,1,Kolkata Knight Riders,Rajat Bhatia,2,14,24,4,3.5,2012
548323,1,Kolkata Knight Riders,Shakib Al Hasan,1,26,24,4,6.5,2012
548323,1,Kolkata Knight Riders,Yusuf Pathan,0,7,6,1,7.0,2012
548323,1,Kolkata Knight Riders,Jacques Kallis,0,30,24,4,7.5,2012
548323,1,Kolkata Knight Riders,Jaydev Unadkat,0,32,18,3,10.67,2012
548323,2,Punjab Kings,Piyush Chawla,3,18,24,4,4.5,2012
548323,2,Punjab Kings,Bhargav Bhatt,2,24,24,4,6.0,2012
548323,2,Punjab Kings,Harmeet Singh,1,27,24,4,6.75,2012
548323,2,Punjab Kings,Dimitri Mascarenhas,1,34,24,4,8.5,2012
548323,2,Punjab Kings,Praveen Kumar,0,22,24,4,5.5,2012
548324,1,Royal Challengers Bangalore,Zaheer Khan,1,15,24,4,3.75,2012
548324,1,Royal Challengers Bangalore,Daniel Vettori,1,20,24,4,5.0,2012
548324,1,Royal Challengers Bangalore,Muttiah Muralitharan,0,35,24,4,8.75,2012
548324,1,Royal Challengers Bangalore,Vinay Kumar,0,51,24,4,12.75,2012
548324,1,Royal Challengers Bangalore,Sreenath Aravind,0,48,18,3,16.0,2012
548324,1,Royal Challengers Bangalore,Chris Gayle,0,21,6,1,21.0,2012
548324,2,Rajasthan Royals,Siddharth Trivedi,4,25,24,4,6.25,2012
548324,2,Rajasthan Royals,Pankaj Singh,2,18,24,4,4.5,2012
548324,2,Rajasthan Royals,Anureet Singh,2,43,23,3.5,12.29,2012
548324,2,Rajasthan Royals,Brad Hogg,1,19,24,4,4.75,2012
548324,2,Rajasthan Royals,Johan Botha,1,30,24,4,7.5,2012
548325,1,Delhi Capitals,Umesh Yadav,2,11,24,4,2.75,2012
548325,1,Delhi Capitals,Shahbaz Nadeem,2,16,24,4,4.0,2012
548325,1,Delhi Capitals,Morne Morkel,2,22,24,4,5.5,2012
548325,1,Delhi Capitals,Ajit Agarkar,2,27,20,3.2,8.44,2012
548325,1,Delhi Capitals,Irfan Pathan,1,12,24,4,3.0,2012
548325,2,Mumbai Indians,RP Singh,2,24,24,4,6.0,2012
548325,2,Mumbai Indians,Pragyan Ojha,1,19,24,4,4.75,2012
548325,2,Mumbai Indians,Munaf Patel,0,15,18,3,5.0,2012
548325,2,Mumbai Indians,Clint McKay,0,24,18,3,8.0,2012
548325,2,Mumbai Indians,Kieron Pollard,0,6,5,0.5,12.0,2012
548326,1,Rajasthan Royals,Siddharth Trivedi,1,27,24,4,6.75,2012
548326,1,Rajasthan Royals,Brad Hodge,1,13,6,1,13.0,2012
548326,1,Rajasthan Royals,Johan Botha,0,29,24,4,7.25,2012
548326,1,Rajasthan Royals,Brad Hogg,0,33,24,4,8.25,2012
548326,1,Rajasthan Royals,Pankaj Singh,0,37,18,3,12.33,2012
548326,1,Rajasthan Royals,Anureet Singh,0,55,24,4,13.75,2012
548326,2,Deccan Chargers,Amit Mishra,3,32,24,4,8.0,2012
548326,2,Deccan Chargers,Daniel Christian,1,43,24,4,10.75,2012
548326,2,Deccan Chargers,Anand Rajan,1,45,24,4,11.25,2012
548326,2,Deccan Chargers,Ankit Sharma,0,33,24,4,8.25,2012
548326,2,Deccan Chargers,Dale Steyn,0,44,22,3.4,12.94,2012
548327,1,Royal Challengers Bangalore,Vinay Kumar,2,34,24,4,8.5,2012
548327,1,Royal Challengers Bangalore,Harshal Patel,1,29,24,4,7.25,2012
548327,1,Royal Challengers Bangalore,Daniel Vettori,1,34,24,4,8.5,2012
548327,1,Royal Challengers Bangalore,Zaheer Khan,0,34,24,4,8.5,2012
548327,1,Royal Challengers Bangalore,K P Appanna,0,23,12,2,11.5,2012
548327,1,Royal Challengers Bangalore,Tillakaratne Dilshan,0,24,12,2,12.0,2012
548327,2,Pune Warriors India,Marlon Samuels,1,5,12,2,2.5,2012
548327,2,Pune Warriors India,Ashoke Dinda,1,28,24,4,7.0,2012
548327,2,Pune Warriors India,Angelo Mathews,1,35,24,4,8.75,2012
548327,2,Pune Warriors India,Ashish Nehra,1,54,24,4,13.5,2012
548327,2,Pune Warriors India,Bhuvneshwar Kumar,0,27,24,4,6.75,2012
548327,2,Pune Warriors India,Rahul Sharma,0,35,12,2,17.5,2012
548328,1,Kolkata Knight Riders,Sunil Narine,2,24,24,4,6.0,2012
548328,1,Kolkata Knight Riders,Brett Lee,2,26,24,4,6.5,2012
548328,1,Kolkata Knight Riders,Lakshmipathy Balaji,1,20,24,4,5.0,2012
548328,1,Kolkata Knight Riders,Rajat Bhatia,1,23,24,4,5.75,2012
548328,1,Kolkata Knight Riders,Yusuf Pathan,0,7,6,1,7.0,2012
548328,1,Kolkata Knight Riders,Jacques Kallis,0,23,18,3,7.67,2012
548328,2,Punjab Kings,Piyush Chawla,2,19,24,4,4.75,2012
548328,2,Punjab Kings,Dimitri Mascarenhas,0,23,24,4,5.75,2012
548328,2,Punjab Kings,Praveen Kumar,0,23,18,3,7.67,2012
548328,2,Punjab Kings,Bhargav Bhatt,0,32,21,3.3,9.7,2012
548328,2,Punjab Kings,Harmeet Singh,0,26,12,2,13.0,2012
548329,1,Delhi Capitals,Varun Aaron,2,30,24,4,7.5,2012
548329,1,Delhi Capitals,Morne Morkel,1,32,24,4,8.0,2012
548329,1,Delhi Capitals,Andre Russell,0,39,24,4,9.75,2012
548329,1,Delhi Capitals,Shahbaz Nadeem,0,39,24,4,9.75,2012
548329,1,Delhi Capitals,Irfan Pathan,0,46,24,4,11.5,2012
548329,2,Deccan Chargers,Shikhar Dhawan,1,27,12,2,13.5,2012
548329,2,Deccan Chargers,Manpreet Gony,0,22,24,4,5.5,2012
548329,2,Deccan Chargers,Amit Mishra,0,44,24,4,11.0,2012
548329,2,Deccan Chargers,TP Sudhindra,0,43,22,3.4,12.65,2012
548329,2,Deccan Chargers,Ashish Reddy,0,29,12,2,14.5,2012
548329,2,Deccan Chargers,Ankit Sharma,0,16,6,1,16.0,2012
548330,1,Pune Warriors India,Marlon Samuels,3,39,24,4,9.75,2012
548330,1,Pune Warriors India,Ashish Nehra,2,23,24,4,5.75,2012
548330,1,Pune Warriors India,Murali Kartik,0,24,24,4,6.0,2012
